task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,json_repair_strategy,json_repair_attempts,llm_error,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
file_doc_103,file_doc,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.44605440000305,3200.0,1689.0,682.0,1250.0,1932.0
file_doc_086,file_doc,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.782127300000866,3200.0,1292.0,669.0,2096.0,2765.0
file_doc_119,file_doc,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.318602299994382,3200.0,1385.0,676.0,1057.0,1733.0
file_doc_110,file_doc,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.952963299998373,3200.0,1864.0,671.0,1027.0,1698.0
sheet_db_024,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.413394399998651,3200.0,1365.0,674.0,692.0,1366.0
file_doc_111,file_doc,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.254226199998811,3200.0,1900.0,679.0,1140.0,1819.0
sheet_db_036,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.07807160000084,3200.0,1667.0,675.0,672.0,1347.0
file_doc_114,file_doc,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.538143999998283,3200.0,1682.0,675.0,1077.0,1752.0
file_doc_115,file_doc,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.113082900003064,3200.0,1541.0,679.0,1228.0,1907.0
sheet_db_022,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,20.75214430000051,3200.0,1482.0,677.0,1679.0,2356.0
sheet_db_038,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,7.201789700004156,3200.0,1101.0,677.0,578.0,1255.0
file_doc_102,file_doc,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.404366100003244,3200.0,1670.0,672.0,1602.0,2274.0
sheet_db_028,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.389338100001623,3200.0,1866.0,675.0,887.0,1562.0
sheet_db_037,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,7.433586799998011,3200.0,1172.0,675.0,558.0,1233.0
sheet_db_021,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.81320550000237,3200.0,1160.0,677.0,1901.0,2578.0
sheet_db_041,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.98604499999783,3200.0,1413.0,675.0,911.0,1586.0
sheet_db_035,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.99818470000173,3200.0,1077.0,672.0,1342.0,2014.0
file_doc_099,file_doc,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.673974700002873,3200.0,1504.0,677.0,1912.0,2589.0
sheet_db_045,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.877548299999034,3200.0,2076.0,676.0,1274.0,1950.0
sheet_db_042,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.200762599997688,3200.0,1693.0,676.0,1197.0,1873.0
sheet_db_047,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.662405300005048,3200.0,1041.0,669.0,1061.0,1730.0
sheet_db_034,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.820823399997607,3200.0,1837.0,678.0,1156.0,1834.0
sheet_db_046,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.157225299997663,3200.0,1236.0,678.0,844.0,1522.0
sheet_db_032,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.926629200002935,3200.0,1026.0,675.0,770.0,1445.0
file_doc_112,file_doc,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.84079760000168,3200.0,1743.0,681.0,1607.0,2288.0
sheet_db_031,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.701657700003125,3200.0,2068.0,671.0,1300.0,1971.0
sheet_db_048,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.013105400001223,3200.0,1182.0,674.0,852.0,1526.0
sheet_db_039,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.33049790000223,3200.0,1069.0,669.0,1568.0,2237.0
sheet_db_040,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.22334409999894,3200.0,1954.0,676.0,1020.0,1696.0
sheet_db_044,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.728053200000431,3200.0,1591.0,674.0,803.0,1477.0
sheet_db_049,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.181324700002733,3200.0,1956.0,675.0,1356.0,2031.0
sheet_db_059,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.705625500006136,3200.0,1111.0,672.0,819.0,1491.0
sheet_db_066,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.144193000000087,3200.0,1220.0,675.0,698.0,1373.0
sheet_db_043,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.84571169999981,3200.0,1312.0,669.0,1316.0,1985.0
sheet_db_060,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.31093300000066,3200.0,1243.0,676.0,877.0,1553.0
sheet_db_050,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.428813399994397,3200.0,1529.0,676.0,1121.0,1797.0
sheet_db_051,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.000522399997863,3200.0,1237.0,671.0,855.0,1526.0
sheet_db_053,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.503497300000163,3200.0,1579.0,675.0,1172.0,1847.0
sheet_db_054,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.680980799996178,3200.0,1652.0,676.0,918.0,1594.0
sheet_db_071,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.106855400001223,3200.0,1525.0,670.0,727.0,1397.0
sheet_db_061,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.842092400002002,3200.0,1494.0,679.0,964.0,1643.0
sheet_db_052,sheet_db,L2,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.21422970000276,3200.0,1848.0,675.0,1647.0,2322.0
sheet_db_055,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.575794500000484,3200.0,826.0,670.0,1063.0,1733.0
sheet_db_056,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.361915800000133,3200.0,1676.0,675.0,1116.0,1791.0
sheet_db_085,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.05315640000481,3200.0,1372.0,674.0,558.0,1232.0
sheet_db_081,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,6.5866687999950955,3200.0,989.0,676.0,526.0,1202.0
sheet_db_084,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,7.014012300001923,3200.0,647.0,674.0,573.0,1247.0
sheet_db_058,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.335972799999581,3200.0,1872.0,677.0,799.0,1476.0
sheet_db_068,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.677234099995985,3200.0,1516.0,671.0,981.0,1652.0
sheet_db_064,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.217313300003298,3200.0,1221.0,677.0,706.0,1383.0
sheet_db_057,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.018143499997677,3200.0,1595.0,676.0,1317.0,1993.0
sheet_db_090,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.50964440000098,3200.0,1346.0,676.0,936.0,1612.0
sheet_db_063,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.449425399994652,3200.0,1368.0,671.0,1046.0,1717.0
sheet_db_083,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,5.9818127999969875,3200.0,973.0,670.0,450.0,1120.0
sheet_db_092,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.85577700000431,3200.0,1330.0,678.0,1253.0,1931.0
sheet_db_065,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,23.45761019999918,3200.0,1423.0,677.0,1874.0,2551.0
sheet_db_073,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.709226099999796,3200.0,1975.0,673.0,897.0,1570.0
sheet_db_067,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.040817400004016,3200.0,1072.0,666.0,850.0,1516.0
sheet_db_062,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.453413899995212,3200.0,1795.0,679.0,945.0,1624.0
sheet_db_070,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.40583040000638,3200.0,1684.0,675.0,879.0,1554.0
sheet_db_094,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.647401799993531,3200.0,1138.0,679.0,664.0,1343.0
sheet_db_072,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.444145399997069,3200.0,1646.0,675.0,1012.0,1687.0
sheet_db_074,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.177237600000808,3200.0,1335.0,675.0,1370.0,2045.0
sheet_db_087,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.03859519999969,3200.0,1038.0,667.0,590.0,1257.0
sheet_db_078,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.301152699998056,3200.0,1064.0,675.0,622.0,1297.0
sheet_db_096,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.609891100000823,3200.0,2101.0,677.0,653.0,1330.0
sheet_db_089,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.058035199996084,3200.0,1404.0,675.0,749.0,1424.0
sheet_db_093,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.11437570000271,3200.0,1312.0,678.0,1285.0,1963.0
sheet_db_095,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.980018999995082,3200.0,1728.0,672.0,1080.0,1752.0
sheet_db_099,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.681931500002975,3200.0,1055.0,673.0,1083.0,1756.0
sheet_db_069,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,17.159664499995415,3200.0,1989.0,672.0,1447.0,2119.0
sheet_db_091,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.944797999996808,3200.0,1737.0,674.0,1282.0,1956.0
sheet_db_110,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.427136300000711,3200.0,1273.0,678.0,670.0,1348.0
sheet_db_102,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.193484500006889,3200.0,1836.0,680.0,817.0,1497.0
sheet_db_075,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,16.98593609999807,3200.0,1671.0,670.0,1442.0,2112.0
sheet_db_088,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.085793400001421,3200.0,1384.0,672.0,1004.0,1676.0
sheet_db_103,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,6.63822710000386,3200.0,1575.0,678.0,435.0,1113.0
sheet_db_076,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,27.31407500000205,3200.0,1419.0,674.0,2237.0,2911.0
sheet_db_086,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw+repair,2,,True,False,1.0,27.470536799999536,3200.0,1774.0,676.0,2400.0,3076.0
sheet_db_119,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.52482510000118,3200.0,958.0,672.0,719.0,1391.0
sheet_db_104,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.198770199996943,3200.0,2176.0,684.0,1012.0,1696.0
sheet_db_080,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,19.82790759999625,3200.0,1460.0,673.0,1684.0,2357.0
sheet_db_107,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,11.303302600004827,3200.0,1147.0,672.0,924.0,1596.0
sheet_db_101,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.213341700000456,3200.0,1240.0,680.0,930.0,1610.0
sheet_db_079,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.89604299999337,3200.0,1839.0,670.0,1886.0,2556.0
sheet_db_106,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.071873699998832,3200.0,2044.0,677.0,809.0,1486.0
sheet_db_113,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.776100199997018,3200.0,1248.0,681.0,667.0,1348.0
sheet_db_111,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,15.724733700000797,3200.0,956.0,674.0,1330.0,2004.0
sheet_db_105,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.209696400001121,3200.0,1223.0,680.0,1038.0,1718.0
sheet_db_082,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,26.342432199999166,3200.0,1446.0,676.0,2072.0,2748.0
sheet_db_098,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,18.914493900003436,3200.0,1754.0,680.0,1641.0,2321.0
sheet_db_077,sheet_db,L3,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,26.521612400007143,3200.0,1724.0,675.0,2078.0,2753.0
sheet_db_108,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.140312099996663,3200.0,1488.0,677.0,938.0,1615.0
sheet_db_097,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,21.180599799998163,3200.0,743.0,678.0,1814.0,2492.0
sheet_db_109,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,13.128505699998641,3200.0,1426.0,678.0,1037.0,1715.0
sheet_db_114,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,8.897292400004517,3200.0,1003.0,683.0,694.0,1377.0
sheet_db_100,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,22.485992900001293,3200.0,1365.0,676.0,1783.0,2459.0
sheet_db_112,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,12.974216699993121,3200.0,2063.0,679.0,985.0,1664.0
sheet_db_117,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.838706299997284,3200.0,1136.0,678.0,727.0,1405.0
sheet_db_118,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,10.418071000000054,3200.0,1496.0,680.0,860.0,1540.0
sheet_db_120,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,9.68598639999982,3200.0,1567.0,677.0,724.0,1401.0
sheet_db_115,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,14.56470509999781,3200.0,1517.0,675.0,1163.0,1838.0
sheet_db_116,sheet_db,L4,deepseek_v4_flash,direct_token_matched,openai_compatible,deepseek-v4-flash,parsed,raw,1,,True,False,1.0,25.22822240000096,3200.0,1957.0,679.0,2082.0,2761.0
calendar_028,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,45.354544000001624,3200.0,2146.0,667.0,1371.0,2038.0
calendar_057,calendar,L3,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,32.413335799996275,3200.0,2208.0,663.0,982.0,1645.0
calendar_052,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,42.6141878999988,3200.0,1806.0,668.0,1291.0,1959.0
calendar_049,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,44.83477169999969,3200.0,2243.0,662.0,1366.0,2028.0
calendar_024,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,42.74523120000231,3200.0,2054.0,666.0,1315.0,1981.0
calendar_045,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,37.50589990000299,3200.0,2181.0,666.0,1140.0,1806.0
calendar_075,calendar,L3,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,50.56371690000378,3200.0,1060.0,660.0,1587.0,2247.0
calendar_065,calendar,L3,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,30.57392830000026,3200.0,1817.0,664.0,926.0,1590.0
calendar_021,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,28.52976239999407,3200.0,1681.0,666.0,845.0,1511.0
calendar_067,calendar,L3,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,66.42923719999817,3200.0,3519.0,657.0,2087.0,2744.0
calendar_080,calendar,L3,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,38.88352640000085,3200.0,2537.0,666.0,1163.0,1829.0
calendar_029,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,27.313717899996846,3200.0,1587.0,663.0,814.0,1477.0
calendar_042,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,23.978744399995776,3200.0,1591.0,661.0,718.0,1379.0
calendar_025,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,33.18775160000223,3200.0,2201.0,666.0,988.0,1654.0
calendar_036,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,32.3106700999997,3200.0,1745.0,669.0,960.0,1629.0
calendar_068,calendar,L3,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,37.27755250000337,3200.0,1657.0,665.0,1154.0,1819.0
calendar_058,calendar,L3,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,52.74953029999597,3200.0,2294.0,664.0,1658.0,2322.0
calendar_022,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,40.34916589999921,3200.0,2005.0,661.0,1230.0,1891.0
calendar_086,calendar,L3,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,39.27515290000156,3200.0,1878.0,661.0,1218.0,1879.0
calendar_033,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,37.51094390000071,3200.0,1748.0,664.0,1139.0,1803.0
calendar_039,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,36.84997669999575,3200.0,1688.0,661.0,1128.0,1789.0
calendar_038,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,37.808253900002455,3200.0,1870.0,663.0,1157.0,1820.0
calendar_082,calendar,L3,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,67.22630770000251,3200.0,1965.0,659.0,2057.0,2716.0
calendar_032,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,42.284465899996576,3200.0,1763.0,669.0,1319.0,1988.0
calendar_040,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,40.01760120000108,3200.0,1069.0,669.0,1228.0,1897.0
calendar_046,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,36.76386149999598,3200.0,1777.0,664.0,1106.0,1770.0
calendar_030,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,55.34715680000227,3200.0,2257.0,663.0,1707.0,2370.0
calendar_051,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,52.602734000000055,3200.0,1251.0,661.0,1609.0,2270.0
calendar_048,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,39.197731499996735,3200.0,1558.0,668.0,1209.0,1877.0
calendar_059,calendar,L3,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,39.523710300003586,3200.0,2584.0,663.0,1216.0,1879.0
calendar_035,calendar,L2,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,51.95197080000071,3200.0,1764.0,663.0,1597.0,2260.0
calendar_055,calendar,L3,deepseek_v4_pro,direct_token_matched,openai_compatible,deepseek-v4-pro,parsed,raw,1,,True,False,1.0,40.960994900000514,3200.0,1597.0,659.0,1230.0,1889.0
